ID_Cliente,Edad,Ingreso_Anual_COP,Gasto_Anual_COP,Nivel_Educacion
4502,21,58122275.0,13020194,Profesional
4503,19,32752667.0,9816190,Técnico
4504,39,17972126.0,6625172,Profesional
4505,32,75581948.0,5445345,Profesional
4506,38,49232442.0,14815008,Técnico
4507,41,28238516.0,1921877,Bachillerato
4508,37,43154340.0,24459609,Bachillerato
4509,41,24516482.0,15008959,Posgrado
4510,34,45411796.0,10939257,Profesional
4511,23,10000000.0,5776610,Profesional
4512,45,18016656.0,13963391,Profesional
4513,29,48951364.0,36394314,Profesional
4514,25,,11864607,Profesional
4515,33,33280396.0,10993768,Profesional
4516,25,15299261.0,3632709,Técnico
4517,30,75575403.0,21982186,Profesional
4518,38,54405334.0,11553800,Profesional
4519,38,27135823.0,9610143,Técnico
4520,26,24504320.0,15751902,Profesional
4521,30,50199223.0,7162280,Profesional
4522,45,80836824.0,18115156,Bachillerato
4523,39,48331209.0,7285975,Bachillerato
4524,55,88863253.0,44215195,Profesional
4525,46,18916257.0,1000000,Posgrado
4526,46,19915612.0,4961574,Profesional
4527,21,16555639.0,5513741,Profesional
4528,42,37415224.0,16804636,Bachillerato
4529,34,32753150.0,7360061,Bachillerato
4530,29,,13337227,Técnico
4531,36,44962404.0,6758788,Posgrado
4532,44,55554342.0,34229881,Posgrado
4533,40,13990327.0,7014033,Bachillerato
4534,26,22258219.0,17307710,Profesional
4535,42,45207779.0,15577559,Profesional
4536,28,23743956.0,11838287,Bachillerato
4537,37,20127647.0,5821135,Profesional
4538,31,49922215.0,22889770,Profesional
4539,32,15743811.0,1000000,Técnico
4540,42,25800851.0,12614112,Posgrado
4541,24,35357813.0,18863123,Bachillerato
4542,54,22517379.0,12167448,Bachillerato
4543,18,44379391.0,19980953,Bachillerato
4544,29,22573099.0,4189045,Profesional
4545,38,60673506.0,28813524,Técnico
4546,40,28171877.0,1000000,Profesional
4547,33,41964853.0,17266478,Profesional
4548,34,,15796609,Profesional
4549,39,21920611.0,6549851,Profesional
4550,32,10745145.0,7203080,Técnico
4551,48,35930095.0,20282340,Profesional
4552,43,31104159.0,9471314,Bachillerato
4553,43,,4528343,Profesional
4554,25,26787454.0,8563565,Profesional
4555,34,24191069.0,11138673,Posgrado
4556,31,81894668.0,43057650,Bachillerato
4557,24,14368241.0,13207267,Profesional
4558,38,43300865.0,3697619,Técnico
4559,29,22508577.0,10393156,Técnico
4560,41,25363422.0,14382112,Bachillerato
4561,24,25601372.0,9810898,Bachillerato
4562,52,20075100.0,1877356,Profesional
4563,26,39917286.0,19095872,Profesional
4564,37,60130619.0,30538095,Técnico
4565,42,37947522.0,21593551,Profesional
4566,29,31591508.0,17226287,Bachillerato
4567,43,18319702.0,9832485,Profesional
4568,22,38846190.0,22158434,Posgrado
4569,49,88179296.0,21626311,Profesional
4570,35,,8713150,Técnico
4571,29,24858645.0,13954284,Profesional
4572,32,22661168.0,16265389,Técnico
4573,43,23488014.0,2056339,Profesional
4574,29,10000000.0,6677836,Profesional
4575,27,36734452.0,7334070,Profesional
4576,32,19656759.0,3389614,Bachillerato
4577,23,13410873.0,7244423,Profesional
4578,53,43719418.0,16872017,Profesional
4579,29,17464818.0,1000000,Profesional
4580,43,25326793.0,14577990,Profesional
4581,37,62453268.0,31878543,Posgrado
4582,25,14829070.0,6177072,Profesional
4583,34,13941894.0,5175081,Bachillerato
4584,42,34324194.0,15062586,Profesional
4585,33,53300252.0,22830029,Bachillerato
4586,46,13653918.0,1000000,Profesional
4587,45,,15879964,Posgrado
4588,44,40112866.0,24040217,Bachillerato
4589,30,10714705.0,1000000,Profesional
4590,24,44721217.0,33579059,Profesional
4591,28,46502232.0,28779040,Profesional
4592,36,25669527.0,9308147,Técnico
4593,40,56113171.0,31098740,Técnico
4594,18,52954082.0,18814690,Posgrado
4595,34,31587338.0,15633579,Bachillerato
4596,36,23938180.0,3509368,Profesional
4597,32,18444817.0,12625747,Bachillerato
4598,47,29441805.0,12708557,Bachillerato
4599,39,39888052.0,9824554,Profesional
4600,48,25510980.0,15697918,Técnico
4601,32,10000000.0,1000000,Posgrado
4602,44,56574272.0,20704612,Profesional
4603,51,32993447.0,15361945,Profesional
4604,48,24813432.0,15205541,Bachillerato
4605,24,46052247.0,18168525,Posgrado
4606,32,64297238.0,22591206,Bachillerato
4607,31,10000000.0,8160782,Profesional
4608,39,37275236.0,13769380,Técnico
4609,41,14700371.0,4470763,Técnico
4610,26,38503634.0,20517988,Profesional
4611,35,31981607.0,13080084,Profesional
4612,18,41225650.0,10008876,Bachillerato
4613,49,,5878189,Profesional
4614,29,11758511.0,1000000,Profesional
4615,35,23951076.0,2547077,Técnico
4616,31,36767753.0,22273124,Bachillerato
4617,46,49843771.0,16642549,Técnico
4618,18,16697879.0,5508080,Bachillerato
4619,34,50135412.0,23736531,Bachillerato
4620,33,21698892.0,1681314,Técnico
4621,30,35960543.0,19501645,Profesional
4622,52,23248727.0,11401143,Bachillerato
4623,26,,10489565,Profesional
4624,42,46858676.0,32524470,Posgrado
4625,38,16243459.0,1486150,Posgrado
4626,47,21354114.0,14301505,Profesional
4627,28,32906778.0,16913013,Técnico
4628,27,99682408.0,46170783,Bachillerato
4629,45,19484173.0,11612866,Profesional
4630,39,83201412.0,44847963,Bachillerato
4631,19,81729011.0,41743969,
4632,29,28575274.0,174076,Profesional
4633,38,25845102.0,10916118,Bachillerato
4634,43,21224682.0,11111380,Profesional
4635,28,28994208.0,2094329,Profesional
4636,18,14847591.0,1692677,Profesional
4637,40,28877936.0,21262496,Profesional
4638,22,63411010.0,5259811,Bachillerato
4639,18,22101707.0,10840330,Profesional
4640,18,,13125703,Técnico
4641,43,12815138.0,1000000,Profesional
4642,36,36169941.0,10142649,
4643,32,34241495.0,22048208,Profesional
4644,48,30970915.0,8429171,Posgrado
4645,41,,472092,Bachillerato
4646,51,25914908.0,11886905,Bachillerato
4647,21,38557379.0,15741408,Bachillerato
4648,34,29570850.0,16971680,Técnico
4649,18,35116928.0,11863689,Técnico
4650,32,33404438.0,13737059,
4651,32,52610253.0,33155029,Profesional
4652,41,42085128.0,10955918,Profesional
4653,35,33037005.0,10803668,Profesional
4654,41,64097694.0,5380022,Técnico
4655,42,37015311.0,15915093,Técnico
4656,56,57608995.0,7751496,Profesional
4657,31,40636581.0,10893802,Profesional
4658,25,,6270651,Bachillerato
4659,37,,31719616,Bachillerato
4660,26,32097736.0,5144270,Bachillerato
4661,49,29230713.0,20567730,Técnico
4662,32,34531486.0,9205354,Técnico
4663,29,25246961.0,11819917,Profesional
4664,30,33606241.0,11703794,Profesional
4665,42,22315005.0,4926627,Bachillerato
4666,33,56731721.0,40843244,Profesional
4667,28,28343658.0,5078917,Técnico
4668,51,24776743.0,16946036,Profesional
4669,26,18891922.0,5003170,Profesional
4670,35,34315092.0,9878995,Posgrado
4671,41,,2527669,Bachillerato
4672,18,36430622.0,4245597,Bachillerato
4673,39,17949664.0,14219125,Profesional
4674,24,13471910.0,6841429,Técnico
4675,43,41017263.0,15377298,Bachillerato
4676,25,63024170.0,17173989,Bachillerato
4677,41,17957728.0,5987953,Profesional
4678,46,66414673.0,27419069,Técnico
4679,43,34575761.0,7543150,Posgrado
4680,37,29894243.0,18422361,Técnico
4681,32,,9616477,Bachillerato
4682,29,15013328.0,1000000,Profesional
4683,49,49159083.0,27846210,Bachillerato
4684,28,20356376.0,8905243,Profesional
4685,24,20313669.0,10324954,Profesional
4686,41,49262371.0,8902244,Profesional
4687,27,11701366.0,1000000,Profesional
4688,25,14004776.0,3170697,Bachillerato
4689,20,29729215.0,9294434,Posgrado
4690,30,34738187.0,8347802,
4691,34,38227865.0,22049221,Técnico
4692,37,,18271036,Bachillerato
4693,44,106312430.0,48894385,Técnico
4694,40,26769176.0,8863382,Técnico
4695,33,26730475.0,16899515,Profesional
4696,33,20139922.0,4984674,Bachillerato
4697,40,31917383.0,17122090,
4698,47,40799833.0,30076682,Bachillerato
4699,36,54761446.0,29034934,Técnico
4700,30,14247126.0,10579076,Bachillerato
4701,25,26527971.0,13497270,Técnico
4702,20,37507810.0,8590157,Profesional
4703,41,40234552.0,17758371,Profesional
4704,40,30098390.0,6871298,Bachillerato
4705,40,39346592.0,2075849,Posgrado
4706,33,20019672.0,12272685,Profesional
4707,49,65375665.0,15290660,
4708,30,49279660.0,28156918,Profesional
4709,44,15313480.0,1572225,Profesional
4710,34,17525305.0,8274034,Profesional
4711,28,17773996.0,13588661,Técnico
4712,40,42105668.0,9383082,Bachillerato
4713,39,15781423.0,10552041,Profesional
4714,38,25423786.0,8486775,Posgrado
4715,35,37658156.0,6638685,Profesional
4716,34,29023748.0,11116920,Posgrado
4717,58,34145852.0,7072503,Técnico
4718,46,,4669127,Profesional
4719,42,40391710.0,18201382,Profesional
4720,36,22078216.0,10595195,Profesional
4721,45,25505332.0,18323609,Profesional
4722,40,33786565.0,6503852,Bachillerato
4723,35,31586710.0,19640979,Bachillerato
4724,31,30361865.0,20710439,Posgrado
4725,34,20612217.0,16583249,Bachillerato
4726,18,25827057.0,13676122,Profesional
4727,37,30032771.0,4960053,Técnico
4728,30,15084304.0,10604922,Técnico
4729,50,23805839.0,4761129,Profesional
4730,35,36417059.0,15425305,Profesional
4731,23,15839060.0,2211006,Posgrado
4732,34,53489651.0,35798503,Técnico
4733,24,56599718.0,29991892,Profesional
4734,39,16096825.0,10995343,Posgrado
4735,37,59145895.0,7145635,
4736,44,27921767.0,16768853,Posgrado
4737,27,36982863.0,20933628,Profesional
4738,35,23403178.0,14579771,Bachillerato
4739,21,47594623.0,12529683,Bachillerato
4740,42,36753901.0,14237421,Profesional
4741,40,19967795.0,2196656,Profesional
4742,39,16753318.0,5928975,Profesional
4743,35,14455083.0,1209740,Técnico
4744,39,32955832.0,7550660,Profesional
4745,51,39942187.0,10218284,Técnico
4746,32,41540972.0,6638501,Profesional
4747,36,28281470.0,3170076,Técnico
4748,24,16822195.0,14013103,Posgrado
4749,26,21330969.0,7863498,Bachillerato
4750,35,53376560.0,20529910,Profesional
4751,46,,8139419,Técnico
4752,32,32230273.0,12219573,Profesional
4753,32,17520509.0,6658644,Profesional
4754,30,35498445.0,11294009,Posgrado
4755,29,23863619.0,3207519,Bachillerato
4756,37,50630478.0,36947415,Bachillerato
4757,20,44166926.0,11253523,Profesional
4758,47,23414240.0,374311,Técnico
4759,28,28158953.0,11930735,Bachillerato
4760,42,22774449.0,1000000,Profesional
4761,22,14753506.0,6983983,Profesional
4762,41,19540244.0,7542942,Bachillerato
4763,41,33125588.0,23207425,Técnico
4764,38,35298029.0,26952262,Profesional
4765,25,32313055.0,13139660,Profesional
4766,37,25798874.0,9056346,Bachillerato
4767,23,47833713.0,7479218,Técnico
4768,32,30968431.0,8394389,Profesional
4769,45,42641343.0,13896520,Bachillerato
4770,42,12358076.0,2119818,Profesional
4771,35,10000000.0,8405910,Profesional
4772,25,34573634.0,20853028,Profesional
4773,41,14714222.0,7669839,Posgrado
4774,35,26976646.0,12514286,Técnico
4775,18,25794179.0,14607716,Bachillerato
4776,42,66346942.0,6750631,Profesional
4777,34,36642019.0,10509490,Profesional
4778,47,32593956.0,9255703,
4779,24,45590208.0,5630804,Técnico
4780,18,36069447.0,10064429,Técnico
4781,37,23863709.0,9395036,Técnico
4782,37,51261262.0,13202826,Profesional
4783,18,17224319.0,15534661,Profesional
4784,25,35262531.0,4128542,Técnico
4785,62,13837917.0,2564141,Técnico
4786,31,33220571.0,6038178,Técnico
4787,42,33039116.0,6503195,Técnico
4788,28,69367944.0,26771494,Bachillerato
4789,18,13718021.0,10225296,Técnico
4790,33,22214690.0,1000000,Técnico
4791,32,45265203.0,11216586,Profesional
4792,31,42673812.0,11940764,Profesional
4793,33,32830235.0,2274955,Técnico
4794,37,18599403.0,1374805,Posgrado
4795,33,22326810.0,13487615,Profesional
4796,22,55908581.0,9655760,Posgrado
4797,39,29237226.0,15236404,Posgrado
4798,18,36193416.0,181491,Profesional
4799,18,28320989.0,10890318,Profesional
4800,42,16604182.0,3130668,Bachillerato
4801,40,47851506.0,35166104,Profesional
4802,34,38583069.0,15738822,Profesional
4803,21,95013197.0,51734592,Profesional
4804,27,18054711.0,4990632,Profesional
4805,32,,15596154,Técnico
4806,19,15571236.0,5028603,Profesional
4807,27,32455524.0,12011224,Técnico
4808,41,48884025.0,1000000,Profesional
4809,49,10645420.0,6692201,Posgrado
4810,30,27078258.0,13741783,Profesional
4811,42,22637153.0,10718728,Profesional
4812,18,21119963.0,7686617,Bachillerato
4813,41,36372162.0,17522196,Posgrado
4814,26,52538184.0,34398121,Técnico
4815,38,28065975.0,11053002,Posgrado
4816,32,33246204.0,3158277,Bachillerato
4817,48,31764577.0,22540026,Técnico
4818,26,30027064.0,6667964,Profesional
4819,41,17400971.0,4996180,Profesional
4820,32,52217604.0,24597962,Técnico
4821,33,34771394.0,18071378,Profesional
4822,33,36548426.0,24891820,
4823,26,20044254.0,13313666,Técnico
4824,34,23845301.0,2490274,Profesional
4825,34,27470982.0,16386900,Bachillerato
4826,37,13931257.0,1000000,Profesional
4827,35,12899392.0,1000000,Bachillerato
4828,42,22216236.0,10534273,Profesional
4829,44,38956972.0,13109120,Técnico
4830,24,21641844.0,12922639,Técnico
4831,43,18025632.0,6314290,Profesional
4832,23,19962480.0,10012370,Profesional
4833,40,23891581.0,5123971,Posgrado
4834,41,25135165.0,5413538,Profesional
4835,18,88584607.0,60823695,Profesional
4836,35,50831065.0,6316556,Profesional
4837,30,50078132.0,22494582,Técnico
4838,27,53811519.0,31626940,Bachillerato
4839,48,18206650.0,8867999,Técnico
4840,28,16281265.0,13398028,Profesional
4841,26,17249139.0,7289970,Técnico
4842,35,58466295.0,33095290,Profesional
4843,41,22819181.0,7168933,Técnico
4844,33,16046957.0,10039697,Técnico
4845,46,24184194.0,8108885,Bachillerato
4846,40,26626171.0,14337035,Profesional
4847,18,34308873.0,20120390,Técnico
4848,29,34010622.0,21699999,Profesional
4849,29,19828238.0,8266517,Profesional
4850,39,42267800.0,16892865,Profesional
4851,18,,9379816,Profesional
4852,60,27745099.0,14767462,Profesional
4853,40,42291427.0,17619776,Profesional
4854,36,21764640.0,13834778,Técnico
4855,46,22567744.0,4113666,Posgrado
4856,58,40327410.0,27568916,Bachillerato
4857,43,19537404.0,2639812,Bachillerato
4858,44,24749403.0,6861039,Técnico
4859,36,39609479.0,26006671,Profesional
4860,33,83784129.0,57143661,Bachillerato
4861,30,40605341.0,26230996,Profesional
4862,26,37997382.0,15500031,Profesional
4863,28,39118604.0,20326137,Profesional
4864,21,17542074.0,6487541,Técnico
4865,34,31785040.0,9730305,Profesional
4866,18,29556808.0,17791318,Bachillerato
4867,36,35233229.0,29080500,Bachillerato
4868,34,31799526.0,28280668,Técnico
4869,36,36272040.0,11326605,Profesional
4870,29,25673614.0,17096870,Profesional
4871,65,30892141.0,19654158,Profesional
4872,48,16236845.0,2748459,Profesional
4873,22,25565498.0,8315372,Profesional
4874,37,60136330.0,32464987,Técnico
4875,28,35184355.0,21837741,Bachillerato
4876,24,29687820.0,26084244,Posgrado
4877,21,77421074.0,31150033,Profesional
4878,39,15192165.0,5145178,Profesional
4879,28,,12594165,Profesional
4880,44,70636929.0,27288883,Profesional
4881,44,30697396.0,12395014,Profesional
4882,48,26573271.0,12226497,Bachillerato
4883,26,16470900.0,3189506,Posgrado
4884,39,37526431.0,3756225,Técnico
4885,41,39386665.0,12484591,Bachillerato
4886,30,17356207.0,7883663,Bachillerato
4887,27,27967960.0,18153926,Profesional
4888,51,25366755.0,6120257,Profesional
4889,37,34096200.0,5049501,Profesional
4890,41,,7858687,Posgrado
4891,26,56101980.0,25910621,Técnico
4892,22,47423091.0,29206175,Profesional
4893,29,25018351.0,11137515,Profesional
4894,33,26923190.0,12335515,Posgrado
4895,24,28021898.0,16485032,Técnico
4896,34,20328891.0,3920083,Posgrado
4897,18,24034316.0,14622703,Bachillerato
4898,23,26207934.0,12911486,Profesional
4899,41,67197199.0,34083736,Profesional
4900,41,48158927.0,31716547,Profesional
4901,31,47871710.0,21506694,Bachillerato
4902,24,36095210.0,19772145,
4903,24,17159189.0,14748535,Bachillerato
4904,31,29384044.0,29384044,Profesional
4905,41,48737151.0,18258826,Profesional
4906,44,15991623.0,3913118,Posgrado
4907,30,41242694.0,13772582,Profesional
4908,23,95822928.0,61007397,Bachillerato
4909,37,51014285.0,1888712,Bachillerato
4910,26,60837839.0,10035147,Bachillerato
4911,29,33460537.0,1000000,Profesional
4912,48,48674893.0,25261641,Profesional
4913,43,20952768.0,8292833,Posgrado
4914,36,15643018.0,17560796,Técnico
4915,22,41612119.0,3566680,Bachillerato
4916,37,34679646.0,20694413,Bachillerato
4917,45,57928013.0,17006758,Profesional
4918,31,22915303.0,6757899,Posgrado
4919,48,27321354.0,16300479,Bachillerato
4920,47,31466654.0,9853116,Bachillerato
4921,51,17928504.0,8123123,Profesional
4922,38,33604613.0,14587909,Profesional
4923,40,12701653.0,6624762,Técnico
4924,49,50636600.0,30215834,Profesional
4925,39,30707780.0,6667318,Bachillerato
4926,29,23121222.0,2745557,Posgrado
4927,30,19766934.0,13726435,Bachillerato
4928,37,26679830.0,17782701,Bachillerato
4929,22,42322854.0,7271612,Técnico
4930,33,39451294.0,3297736,Bachillerato
4931,45,21082185.0,14796022,Profesional
4932,18,19651969.0,6776617,Profesional
4933,50,41664386.0,8430887,Profesional
4934,46,20905738.0,7158534,Profesional
4935,30,,4147714,Técnico
4936,40,31914954.0,8891941,Bachillerato
4937,35,35065875.0,1000000,Posgrado
4938,47,46077861.0,12027959,Profesional
4939,44,15954101.0,4239263,Bachillerato
4940,20,11537674.0,1000000,Técnico
4941,40,22589241.0,6953396,Profesional
4942,32,73844504.0,32913780,Bachillerato
4943,35,82457617.0,10340985,Profesional
4944,27,74947356.0,24783641,Profesional
4945,52,27240550.0,12250156,Bachillerato
4946,45,,10445149,Bachillerato
4947,27,10000000.0,3667148,Profesional
4948,21,22069096.0,6415032,Técnico
4949,31,,13568278,Bachillerato
4950,39,,24652148,Profesional
4951,37,46298062.0,369327,Profesional
4952,47,33612563.0,4711638,Técnico
4953,42,19226220.0,1477809,Posgrado
4954,44,18556267.0,9735982,Profesional
4955,38,34064685.0,24463714,Técnico
4956,21,42509299.0,27564646,Técnico
4957,33,36493640.0,11952472,Profesional
4958,45,17883855.0,4983639,Bachillerato
4959,34,41534781.0,16022773,Profesional
4960,40,37119887.0,11315757,Profesional
4961,31,17564225.0,9330283,Profesional
4962,24,20267870.0,15471038,Profesional
4963,33,42327854.0,25799644,Profesional
4964,38,26680784.0,3476351,Bachillerato
4965,28,,24307337,Técnico
4966,32,38542518.0,15339093,Profesional
